datetime,consommation,production_solaire,production_eolienne,temperature,vent,humidite,ferie,jour_semaine
2024-06-14 08:00,394.0,262.6,141.4,24.8,2.84,54.0,0,5
2024-06-14 09:00,376.1,363.9,155.4,28.1,3.33,46.0,0,5
2024-06-14 10:00,397.0,462.2,134.1,25.5,1.84,53.8,0,5
2024-06-14 11:00,357.4,509.4,139.6,24.8,1.2,44.1,0,5
2024-06-14 12:00,397.4,506.7,127.6,30.0,1.35,34.9,0,5
2024-06-14 13:00,370.3,497.1,102.0,28.8,0.5,40.1,0,5
2024-06-14 14:00,398.8,448.9,95.8,24.2,0.5,20.0,0,5
2024-06-14 15:00,389.9,355.3,92.5,23.3,0.5,35.7,0,5
2024-06-14 16:00,382.2,263.4,109.6,25.1,0.5,33.8,0,5
2024-06-14 17:00,412.4,164.3,119.3,18.7,0.5,33.4,0,5
2024-06-14 18:00,368.9,0.0,114.0,19.1,0.5,26.1,0,5
2024-06-14 19:00,412.7,0.0,103.5,19.5,0.5,42.3,0,5
2024-06-14 20:00,441.7,0.0,110.4,17.1,0.74,47.8,0,5
2024-06-14 21:00,425.8,0.0,122.5,11.4,0.75,66.3,0,5
2024-06-14 22:00,381.1,0.0,120.3,13.7,1.71,67.4,0,5
2024-06-14 23:00,390.9,0.0,175.5,10.0,3.2,78.6,0,5
2024-06-15 00:00,411.8,0.0,171.5,10.3,4.5,70.3,1,6
2024-06-15 01:00,434.4,0.0,162.1,10.7,3.82,82.8,1,6
2024-06-15 02:00,412.3,0.0,178.5,11.7,4.38,67.6,1,6
2024-06-15 03:00,403.0,0.0,212.2,17.2,5.01,83.8,1,6
2024-06-15 04:00,438.9,0.0,180.1,18.5,3.8,71.7,1,6
2024-06-15 05:00,432.0,0.0,205.7,15.9,4.71,68.5,1,6
2024-06-15 06:00,414.7,12.3,213.6,17.8,5.2,62.0,1,6
2024-06-15 07:00,464.8,134.6,152.6,23.6,3.33,58.2,1,6
2024-06-15 08:00,477.8,267.8,171.2,24.6,3.07,67.6,1,6
2024-06-15 09:00,434.4,362.1,144.1,25.4,3.24,58.9,1,6
2024-06-15 10:00,439.1,440.0,125.1,26.3,2.49,49.1,1,6
2024-06-15 11:00,441.1,529.7,114.1,26.2,1.04,35.1,1,6
2024-06-15 12:00,415.1,519.3,105.5,27.1,0.5,34.2,1,6
2024-06-15 13:00,398.1,509.4,94.3,27.8,0.5,33.9,1,6
2024-06-15 14:00,426.0,422.9,105.8,24.0,0.5,33.0,1,6
2024-06-15 15:00,445.9,392.7,87.4,21.9,0.5,32.5,1,6
2024-06-15 16:00,433.9,253.5,96.6,23.5,0.5,36.4,1,6
2024-06-15 17:00,446.5,129.3,94.4,19.1,0.5,40.5,1,6
2024-06-15 18:00,463.3,0.0,103.7,17.1,0.5,35.2,1,6
2024-06-15 19:00,462.6,0.0,87.2,21.1,0.5,49.8,1,6
2024-06-15 20:00,459.5,0.0,96.3,17.3,1.4,51.9,1,6
2024-06-15 21:00,492.1,0.0,118.5,11.6,1.16,72.7,1,6
2024-06-15 22:00,433.6,0.0,105.3,11.7,1.65,77.3,1,6
2024-06-15 23:00,440.1,0.0,138.7,10.2,2.26,68.9,1,6
2024-06-16 00:00,463.6,0.0,177.6,11.3,4.29,71.8,1,7
2024-06-16 01:00,438.0,0.0,181.3,12.0,3.95,80.0,1,7
2024-06-16 02:00,421.3,0.0,183.3,10.8,3.92,95.0,1,7
2024-06-16 03:00,438.5,0.0,166.8,10.2,4.73,78.3,1,7
2024-06-16 04:00,411.3,0.0,176.3,15.9,4.31,78.9,1,7
2024-06-16 05:00,408.5,0.0,165.5,16.8,4.27,69.3,1,7
2024-06-16 06:00,443.6,0.0,165.8,21.9,3.82,66.2,1,7
2024-06-16 07:00,447.3,108.0,191.5,22.2,4.79,53.3,1,7
2024-06-16 08:00,424.7,259.9,166.3,23.7,2.99,51.8,1,7
2024-06-16 09:00,451.8,343.5,141.2,22.7,2.4,52.0,1,7
2024-06-16 10:00,439.0,471.0,133.8,27.2,1.94,25.2,1,7
2024-06-16 11:00,446.4,509.5,113.7,25.0,0.92,49.7,1,7
2024-06-16 12:00,439.9,540.1,112.2,26.1,0.5,32.8,1,7
2024-06-16 13:00,441.1,490.4,130.1,24.1,0.5,36.0,1,7
2024-06-16 14:00,468.1,435.6,98.3,23.6,0.5,31.6,1,7
2024-06-16 15:00,440.2,370.0,111.3,27.7,0.5,28.5,1,7
2024-06-16 16:00,433.9,266.1,101.6,26.5,0.5,35.4,1,7
2024-06-16 17:00,402.9,134.1,94.1,21.6,0.5,47.9,1,7
2024-06-16 18:00,428.0,0.0,91.3,18.8,0.5,47.2,1,7
2024-06-16 19:00,489.4,0.0,114.2,19.5,0.5,56.8,1,7
2024-06-16 20:00,502.9,0.0,110.2,15.1,0.5,58.0,1,7
2024-06-16 21:00,465.3,0.0,127.6,12.3,1.28,57.7,1,7
2024-06-16 22:00,403.2,0.0,123.7,10.0,1.46,59.8,1,7
2024-06-16 23:00,445.1,0.0,165.5,14.4,2.67,62.1,1,7
2024-06-17 00:00,449.2,0.0,155.5,10.0,3.21,80.3,1,1
2024-06-17 01:00,420.1,0.0,183.4,10.0,4.5,84.7,1,1
2024-06-17 02:00,420.9,0.0,184.6,14.9,4.91,74.6,1,1
2024-06-17 03:00,419.4,0.0,194.7,15.4,4.74,76.1,1,1
2024-06-17 04:00,433.7,0.0,211.8,17.6,5.35,75.6,1,1
2024-06-17 05:00,429.1,0.0,192.4,16.5,4.82,71.6,1,1
2024-06-17 06:00,406.3,8.6,218.3,18.7,5.78,74.1,1,1
2024-06-17 07:00,446.2,133.0,192.9,22.5,4.2,69.8,1,1
2024-06-17 08:00,438.3,258.9,162.7,24.1,3.57,57.2,1,1
2024-06-17 09:00,404.2,363.3,138.9,23.5,2.18,38.8,1,1
2024-06-17 10:00,439.6,454.9,122.0,25.9,0.59,53.5,1,1
2024-06-17 11:00,424.3,480.8,142.0,25.1,2.36,30.6,1,1
2024-06-17 12:00,421.8,509.7,95.3,28.5,0.5,38.3,1,1
2024-06-17 13:00,442.0,474.8,112.3,29.2,0.5,37.3,1,1
2024-06-17 14:00,438.7,444.0,102.8,31.3,0.5,34.2,1,1
2024-06-17 15:00,429.3,381.9,93.3,22.2,0.5,34.3,1,1
2024-06-17 16:00,423.6,257.7,92.8,22.4,0.5,32.3,1,1
2024-06-17 17:00,411.9,103.9,94.5,25.4,0.5,29.4,1,1
2024-06-17 18:00,436.0,21.0,108.8,17.3,0.5,37.8,1,1
2024-06-17 19:00,467.6,0.0,92.4,17.0,0.5,37.9,1,1
2024-06-17 20:00,434.2,0.0,131.3,17.1,2.04,58.5,1,1
2024-06-17 21:00,474.4,0.0,105.6,14.1,1.28,56.4,1,1
2024-06-17 22:00,429.7,0.0,128.8,10.4,2.39,60.4,1,1
2024-06-17 23:00,426.0,0.0,135.2,15.8,2.31,71.1,1,1
2024-06-18 00:00,394.2,0.0,172.9,11.8,3.85,83.4,0,2
2024-06-18 01:00,363.4,0.0,212.7,11.4,5.53,85.8,0,2
2024-06-18 02:00,372.6,0.0,207.5,11.8,4.52,71.4,0,2
2024-06-18 03:00,399.6,0.0,161.3,15.2,3.4,87.7,0,2
2024-06-18 04:00,407.0,0.0,185.9,17.2,4.48,73.4,0,2
2024-06-18 05:00,401.6,0.0,197.1,13.2,4.86,72.1,0,2
2024-06-18 06:00,366.5,17.3,206.9,18.6,5.23,68.3,0,2
2024-06-18 07:00,390.5,134.0,181.1,21.6,4.23,54.0,0,2
2024-06-18 08:00,400.2,274.6,173.8,26.5,3.63,61.0,0,2
2024-06-18 09:00,389.1,365.3,145.9,25.3,2.77,41.8,0,2
2024-06-18 10:00,398.5,452.9,117.0,29.1,1.25,39.5,0,2
2024-06-18 11:00,373.7,524.1,112.7,27.9,1.33,26.7,0,2
2024-06-18 12:00,369.5,524.8,103.0,26.9,0.5,32.7,0,2
2024-06-18 13:00,375.9,506.7,93.1,29.1,0.5,28.5,0,2
2024-06-18 14:00,371.2,440.2,127.3,28.6,0.5,23.1,0,2
2024-06-18 15:00,362.2,355.6,92.5,24.3,0.5,22.0,0,2
2024-06-18 16:00,400.9,277.1,110.5,23.0,0.5,27.6,0,2
2024-06-18 17:00,362.8,139.4,89.3,22.8,0.5,33.8,0,2
2024-06-18 18:00,387.1,16.6,98.5,17.3,0.5,55.8,0,2
2024-06-18 19:00,431.3,0.0,98.6,14.4,0.5,52.5,0,2
2024-06-18 20:00,411.9,0.0,101.8,17.7,0.5,49.6,0,2
2024-06-18 21:00,425.3,0.0,93.0,11.4,0.81,56.5,0,2
2024-06-18 22:00,407.7,0.0,163.8,12.8,2.75,68.4,0,2
2024-06-18 23:00,393.7,0.0,148.2,13.6,2.82,72.8,0,2
2024-06-19 00:00,362.7,0.0,173.5,10.0,3.8,68.7,0,3
2024-06-19 01:00,397.4,0.0,150.7,11.6,3.27,80.3,0,3
2024-06-19 02:00,372.6,0.0,172.0,15.5,3.66,94.8,0,3
2024-06-19 03:00,378.4,0.0,191.3,10.0,4.86,80.7,0,3
2024-06-19 04:00,407.7,0.0,209.7,13.3,5.68,76.9,0,3
2024-06-19 05:00,358.2,0.0,219.5,16.5,5.39,61.3,0,3
2024-06-19 06:00,354.9,2.8,167.8,16.9,3.51,80.6,0,3
2024-06-19 07:00,406.4,147.5,173.3,15.2,3.96,64.6,0,3
2024-06-19 08:00,376.6,236.8,168.0,25.2,3.09,45.1,0,3
2024-06-19 09:00,378.2,386.4,150.3,21.8,2.94,46.7,0,3
2024-06-19 10:00,421.4,426.5,147.4,27.9,2.02,41.4,0,3
2024-06-19 11:00,346.7,492.0,98.5,28.8,0.94,48.7,0,3
2024-06-19 12:00,376.6,510.3,104.9,28.5,0.5,36.4,0,3
2024-06-19 13:00,371.2,466.6,92.6,26.7,0.5,50.5,0,3
2024-06-19 14:00,387.2,442.6,98.2,23.6,0.5,32.3,0,3
2024-06-19 15:00,386.0,373.4,106.0,24.4,0.5,36.7,0,3
2024-06-19 16:00,401.4,248.8,92.4,25.6,0.5,35.9,0,3
2024-06-19 17:00,388.3,132.3,112.3,18.9,0.5,24.3,0,3
2024-06-19 18:00,404.9,0.0,102.8,18.0,0.5,50.4,0,3
2024-06-19 19:00,453.1,0.0,82.1,18.1,0.5,46.7,0,3
2024-06-19 20:00,454.3,0.0,118.9,14.6,0.77,58.2,0,3
2024-06-19 21:00,446.8,0.0,152.2,13.2,2.0,56.5,0,3
2024-06-19 22:00,352.5,0.0,138.5,15.4,2.06,65.2,0,3
2024-06-19 23:00,371.7,0.0,140.3,10.0,2.3,64.3,0,3
2024-06-20 00:00,376.3,0.0,151.2,12.1,3.14,84.1,0,4
2024-06-20 01:00,373.5,0.0,191.3,12.3,5.3,81.5,0,4
2024-06-20 02:00,350.0,0.0,185.8,12.1,4.74,77.3,0,4
2024-06-20 03:00,392.1,0.0,204.9,17.2,5.76,72.9,0,4
2024-06-20 04:00,349.1,0.0,210.0,18.8,5.15,83.3,0,4
2024-06-20 05:00,381.2,0.0,203.0,17.4,5.41,79.1,0,4
2024-06-20 06:00,363.4,0.0,185.3,21.3,4.56,61.4,0,4
2024-06-20 07:00,414.5,121.5,184.0,24.2,4.23,57.8,0,4
2024-06-20 08:00,384.7,234.2,174.7,23.2,3.97,44.0,0,4
2024-06-20 09:00,395.7,382.0,143.5,28.0,2.47,45.0,0,4
2024-06-20 10:00,418.7,456.0,98.9,28.1,1.35,52.1,0,4
2024-06-20 11:00,402.9,508.7,117.9,26.0,1.59,34.4,0,4
2024-06-20 12:00,370.0,535.1,122.2,27.7,0.5,32.1,0,4
2024-06-20 13:00,352.7,500.6,108.5,24.0,0.5,29.1,0,4
2024-06-20 14:00,344.4,448.6,101.7,30.0,0.5,28.6,0,4
2024-06-20 15:00,353.4,331.6,89.9,26.7,0.5,27.8,0,4
2024-06-20 16:00,370.3,244.0,68.7,20.0,0.5,29.7,0,4
2024-06-20 17:00,353.8,148.5,102.4,25.1,0.5,34.4,0,4
2024-06-20 18:00,378.7,0.0,91.6,17.6,0.5,54.2,0,4
2024-06-20 19:00,449.8,0.0,78.5,13.1,0.5,50.8,0,4
2024-06-20 20:00,427.4,0.0,99.8,12.9,0.5,55.0,0,4
2024-06-20 21:00,437.8,0.0,101.8,14.8,0.68,68.0,0,4
2024-06-20 22:00,325.7,0.0,170.3,16.3,2.93,74.0,0,4
2024-06-20 23:00,408.4,0.0,186.4,13.6,3.98,81.3,0,4
2024-06-21 00:00,351.7,0.0,190.2,14.6,4.7,78.2,0,5
2024-06-21 01:00,350.6,0.0,174.2,12.7,4.17,70.4,0,5
2024-06-21 02:00,399.0,0.0,211.2,14.4,5.55,86.4,0,5
2024-06-21 03:00,371.1,0.0,192.3,10.0,4.62,77.3,0,5
2024-06-21 04:00,345.7,0.0,206.4,16.5,5.51,74.7,0,5
2024-06-21 05:00,389.2,0.0,216.8,17.6,5.63,68.7,0,5
2024-06-21 06:00,369.6,0.0,197.0,19.7,5.16,62.9,0,5
2024-06-21 07:00,398.2,137.2,166.7,22.8,3.69,63.1,0,5
2024-06-21 08:00,399.9,284.3,158.4,22.8,3.56,56.4,0,5
2024-06-21 09:00,359.9,361.8,126.6,25.1,1.83,51.1,0,5
2024-06-21 10:00,405.8,452.4,121.1,27.2,1.67,38.3,0,5
2024-06-21 11:00,367.6,489.6,133.1,26.7,2.21,35.7,0,5
2024-06-21 12:00,365.1,526.4,97.2,26.2,0.5,25.5,0,5
2024-06-21 13:00,374.9,490.4,95.5,26.8,0.64,39.9,0,5
2024-06-21 14:00,365.4,436.6,104.2,28.1,0.5,27.3,0,5
2024-06-21 15:00,377.3,345.9,100.9,22.2,0.5,27.1,0,5
2024-06-21 16:00,383.2,246.8,93.9,22.8,0.5,43.7,0,5
2024-06-21 17:00,392.4,143.1,115.2,23.0,0.5,39.3,0,5
2024-06-21 18:00,355.9,0.0,92.5,15.1,0.5,49.4,0,5
2024-06-21 19:00,445.6,0.0,111.8,15.8,0.5,50.2,0,5
2024-06-21 20:00,441.6,0.0,101.8,13.6,0.5,64.2,0,5
2024-06-21 21:00,424.0,0.0,119.2,14.9,1.21,65.1,0,5
2024-06-21 22:00,373.3,0.0,115.7,10.0,1.59,62.8,0,5
2024-06-21 23:00,378.5,0.0,114.0,10.5,1.87,76.5,0,5
2024-06-22 00:00,417.5,0.0,170.7,10.0,3.7,72.8,1,6
2024-06-22 01:00,415.6,0.0,161.5,12.6,3.26,83.0,1,6
2024-06-22 02:00,424.9,0.0,200.5,12.5,4.28,72.8,1,6
2024-06-22 03:00,430.6,0.0,209.2,10.7,5.91,77.3,1,6
2024-06-22 04:00,426.2,0.0,189.3,13.8,4.7,69.3,1,6
2024-06-22 05:00,434.5,0.0,171.7,21.7,4.2,73.4,1,6
2024-06-22 06:00,441.9,0.0,175.4,21.1,4.36,50.1,1,6
2024-06-22 07:00,471.8,124.3,184.0,23.2,3.91,67.9,1,6
2024-06-22 08:00,468.5,271.4,199.6,21.8,4.84,50.1,1,6
2024-06-22 09:00,434.0,371.2,150.4,23.7,2.69,33.5,1,6
2024-06-22 10:00,435.2,452.5,115.6,19.7,1.24,37.3,1,6
2024-06-22 11:00,438.5,505.5,101.6,28.8,0.61,41.6,1,6
2024-06-22 12:00,434.5,528.8,101.6,31.8,0.8,26.6,1,6
2024-06-22 13:00,435.4,493.8,106.4,29.8,0.5,20.0,1,6
2024-06-22 14:00,426.8,457.5,109.0,28.7,0.5,41.7,1,6
2024-06-22 15:00,422.4,346.2,103.4,25.0,0.5,26.7,1,6
2024-06-22 16:00,424.9,241.1,105.3,24.3,0.5,38.9,1,6
2024-06-22 17:00,426.2,126.9,93.6,24.2,0.5,44.9,1,6
2024-06-22 18:00,427.7,0.0,93.2,19.4,0.5,43.9,1,6
2024-06-22 19:00,466.5,0.0,87.7,19.6,0.5,47.3,1,6
2024-06-22 20:00,493.7,0.0,117.5,18.5,0.83,43.6,1,6
2024-06-22 21:00,454.5,0.0,141.7,14.1,2.18,63.0,1,6
2024-06-22 22:00,400.0,0.0,135.9,13.1,1.64,71.5,1,6
2024-06-22 23:00,437.8,0.0,139.7,10.0,2.19,71.9,1,6
2024-06-23 00:00,426.0,0.0,171.1,10.0,3.2,68.7,1,7
2024-06-23 01:00,419.4,0.0,190.1,11.8,4.64,89.3,1,7
2024-06-23 02:00,437.0,0.0,210.2,17.6,5.46,68.3,1,7
2024-06-23 03:00,417.8,0.0,182.2,15.8,4.45,73.3,1,7
2024-06-23 04:00,397.8,0.0,194.5,17.4,4.29,72.3,1,7
2024-06-23 05:00,438.2,0.0,208.2,20.4,4.7,70.6,1,7
2024-06-23 06:00,409.9,1.1,175.4,20.5,4.18,56.2,1,7
2024-06-23 07:00,428.8,157.4,182.3,22.1,3.79,54.1,1,7
2024-06-23 08:00,473.8,258.3,176.3,27.6,3.82,52.0,1,7
2024-06-23 09:00,438.8,370.9,111.6,25.1,1.01,59.8,1,7
2024-06-23 10:00,406.5,451.0,131.7,26.9,1.64,46.8,1,7
2024-06-23 11:00,412.6,503.4,128.6,26.9,1.45,30.4,1,7
2024-06-23 12:00,426.5,497.4,99.4,23.3,0.81,29.5,1,7
2024-06-23 13:00,427.9,507.2,105.4,29.5,0.5,28.2,1,7
2024-06-23 14:00,437.4,449.0,107.6,26.3,0.5,36.8,1,7
2024-06-23 15:00,411.7,349.6,94.0,26.0,0.5,37.1,1,7
2024-06-23 16:00,436.5,276.2,102.8,25.8,0.5,36.1,1,7
2024-06-23 17:00,420.3,131.2,89.3,18.5,0.5,29.0,1,7
2024-06-23 18:00,451.3,13.5,94.1,22.9,0.5,51.9,1,7
2024-06-23 19:00,478.7,0.0,96.9,18.3,0.5,54.9,1,7
2024-06-23 20:00,500.0,0.0,97.0,12.7,0.5,47.7,1,7
2024-06-23 21:00,503.9,0.0,115.8,13.5,1.62,74.1,1,7
2024-06-23 22:00,433.4,0.0,152.4,10.0,3.42,83.4,1,7
2024-06-23 23:00,446.1,0.0,153.0,14.0,2.71,71.9,1,7
2024-06-24 00:00,389.2,0.0,165.3,10.0,3.31,81.3,0,1
2024-06-24 01:00,319.2,0.0,171.4,13.9,3.9,80.4,0,1
2024-06-24 02:00,361.3,0.0,196.0,14.3,4.36,76.7,0,1
2024-06-24 03:00,377.1,0.0,205.8,15.1,5.39,67.1,0,1
2024-06-24 04:00,395.3,0.0,172.7,14.9,4.63,74.2,0,1
2024-06-24 05:00,396.3,0.0,189.6,21.6,5.19,72.4,0,1
2024-06-24 06:00,379.2,6.8,183.7,18.0,4.53,77.1,0,1
2024-06-24 07:00,398.5,144.1,208.6,22.8,5.13,68.4,0,1
2024-06-24 08:00,397.7,268.4,177.8,24.7,4.17,62.7,0,1
2024-06-24 09:00,350.1,378.8,119.9,23.1,2.61,48.0,0,1
2024-06-24 10:00,380.2,452.7,147.9,32.8,2.9,40.7,0,1
2024-06-24 11:00,383.3,480.2,115.4,27.8,1.14,36.7,0,1
2024-06-24 12:00,400.5,512.2,105.0,28.0,0.58,31.8,0,1
2024-06-24 13:00,378.3,518.4,98.4,30.3,0.5,32.4,0,1
2024-06-24 14:00,392.2,443.6,107.2,29.5,0.5,24.0,0,1
2024-06-24 15:00,360.9,357.6,95.3,19.0,0.5,27.6,0,1
2024-06-24 16:00,404.6,263.0,109.1,23.5,0.5,35.6,0,1
2024-06-24 17:00,371.0,123.2,108.8,24.2,0.5,50.4,0,1
2024-06-24 18:00,380.2,6.4,91.2,21.2,0.5,55.7,0,1
2024-06-24 19:00,423.8,0.0,94.6,22.4,0.5,46.4,0,1
2024-06-24 20:00,415.9,0.0,120.5,13.8,0.5,45.4,0,1
2024-06-24 21:00,463.0,0.0,111.4,15.5,1.78,69.7,0,1
2024-06-24 22:00,374.6,0.0,118.9,10.0,1.52,64.2,0,1
2024-06-24 23:00,340.8,0.0,141.6,12.3,2.8,67.6,0,1
2024-06-25 00:00,371.2,0.0,152.4,10.2,3.35,68.7,0,2
2024-06-25 01:00,356.4,0.0,165.0,11.5,3.48,73.2,0,2
2024-06-25 02:00,378.7,0.0,195.2,10.6,5.14,82.8,0,2
2024-06-25 03:00,408.9,0.0,211.5,14.7,5.31,80.1,0,2
2024-06-25 04:00,365.7,0.0,197.2,17.6,5.08,81.4,0,2
2024-06-25 05:00,399.8,0.0,188.0,18.3,5.1,76.2,0,2
2024-06-25 06:00,440.8,7.7,193.4,17.3,4.74,62.4,0,2
2024-06-25 07:00,402.0,127.1,171.6,20.4,3.83,61.7,0,2
2024-06-25 08:00,375.9,266.8,200.8,26.7,4.33,56.8,0,2
2024-06-25 09:00,381.0,375.3,154.0,28.4,3.22,58.5,0,2
2024-06-25 10:00,364.5,449.6,149.3,27.2,2.8,38.4,0,2
2024-06-25 11:00,356.8,518.7,103.3,28.8,0.95,49.4,0,2
2024-06-25 12:00,360.0,492.3,104.1,23.5,0.64,31.6,0,2
2024-06-25 13:00,388.6,499.5,86.7,29.6,0.5,31.2,0,2
2024-06-25 14:00,395.3,459.5,107.1,23.3,0.5,28.9,0,2
2024-06-25 15:00,389.5,330.1,92.7,24.6,0.5,33.7,0,2
2024-06-25 16:00,379.3,255.6,99.4,22.0,0.5,27.7,0,2
2024-06-25 17:00,386.8,142.5,93.3,20.0,0.5,29.8,0,2
2024-06-25 18:00,368.4,0.0,105.0,23.0,0.5,53.2,0,2
2024-06-25 19:00,429.4,0.0,95.9,18.0,0.5,44.0,0,2
2024-06-25 20:00,441.0,0.0,109.8,14.8,1.0,56.3,0,2
2024-06-25 21:00,370.2,0.0,95.8,13.1,0.53,58.9,0,2
2024-06-25 22:00,386.3,0.0,119.6,12.4,2.34,65.6,0,2
2024-06-25 23:00,376.6,0.0,141.7,11.6,1.77,64.2,0,2
2024-06-26 00:00,367.2,0.0,161.8,12.4,3.51,76.5,0,3
2024-06-26 01:00,373.0,0.0,170.6,12.8,3.29,83.3,0,3
2024-06-26 02:00,364.6,0.0,150.9,14.8,3.59,75.9,0,3
2024-06-26 03:00,414.5,0.0,238.3,11.5,6.36,83.4,0,3
2024-06-26 04:00,387.9,0.0,189.2,13.8,4.77,80.8,0,3
2024-06-26 05:00,374.1,0.0,242.3,14.0,6.87,71.7,0,3
2024-06-26 06:00,377.8,0.0,191.2,19.0,4.67,76.5,0,3
2024-06-26 07:00,401.9,114.8,187.2,20.6,4.98,69.7,0,3
2024-06-26 08:00,391.4,249.9,171.2,23.6,3.7,52.4,0,3
2024-06-26 09:00,401.7,353.7,138.3,19.8,2.12,44.1,0,3
2024-06-26 10:00,379.0,441.0,144.5,27.0,2.78,51.3,0,3
2024-06-26 11:00,387.6,508.7,123.8,26.8,0.96,41.2,0,3
2024-06-26 12:00,373.7,535.3,113.3,31.9,0.57,41.0,0,3
2024-06-26 13:00,354.9,499.3,116.3,29.6,0.5,26.2,0,3
2024-06-26 14:00,374.9,467.9,71.9,25.8,0.5,35.9,0,3
2024-06-26 15:00,386.1,370.3,104.9,22.4,0.5,25.1,0,3
2024-06-26 16:00,387.1,249.3,85.3,24.9,0.5,24.8,0,3
2024-06-26 17:00,383.4,143.3,114.7,23.9,0.5,48.2,0,3
2024-06-26 18:00,396.4,2.8,114.0,18.1,0.5,44.4,0,3
2024-06-26 19:00,412.9,0.0,113.5,18.0,0.5,58.7,0,3
2024-06-26 20:00,437.7,0.0,121.6,15.3,1.21,62.9,0,3
2024-06-26 21:00,409.9,0.0,102.7,14.8,0.5,62.3,0,3
2024-06-26 22:00,399.3,0.0,118.3,10.0,1.29,78.7,0,3
2024-06-26 23:00,367.8,0.0,157.7,12.2,2.63,76.7,0,3
2024-06-27 00:00,369.4,0.0,164.7,10.9,3.25,76.8,0,4
2024-06-27 01:00,367.1,0.0,185.5,10.5,4.4,87.7,0,4
2024-06-27 02:00,390.0,0.0,196.2,13.6,4.34,83.3,0,4
2024-06-27 03:00,362.6,0.0,191.0,12.5,4.33,77.0,0,4
2024-06-27 04:00,380.2,0.0,239.5,12.9,6.4,85.7,0,4
2024-06-27 05:00,377.8,0.0,212.5,13.7,6.41,68.5,0,4
2024-06-27 06:00,370.2,0.0,168.5,20.7,3.93,68.2,0,4
2024-06-27 07:00,411.9,173.0,168.5,22.2,3.35,56.2,0,4
2024-06-27 08:00,393.7,272.3,164.3,21.5,3.28,55.2,0,4
2024-06-27 09:00,377.0,351.4,168.7,27.3,2.59,57.8,0,4
2024-06-27 10:00,425.1,475.3,139.2,22.3,1.56,38.1,0,4
2024-06-27 11:00,397.6,502.6,148.4,26.6,2.68,39.9,0,4
2024-06-27 12:00,386.6,517.0,116.1,27.0,0.5,37.6,0,4
2024-06-27 13:00,400.6,498.9,103.1,20.5,0.5,35.9,0,4
2024-06-27 14:00,384.8,473.3,79.8,28.8,0.5,27.9,0,4
2024-06-27 15:00,389.4,359.2,92.2,23.7,0.5,38.5,0,4
2024-06-27 16:00,381.8,247.4,109.4,22.2,0.5,29.0,0,4
2024-06-27 17:00,351.0,134.1,87.7,20.4,0.5,25.5,0,4
2024-06-27 18:00,380.3,0.0,90.0,24.4,0.5,36.9,0,4
2024-06-27 19:00,465.1,0.0,101.8,15.3,0.5,46.5,0,4
2024-06-27 20:00,379.6,0.0,104.6,18.2,0.8,62.8,0,4
2024-06-27 21:00,456.7,0.0,104.7,16.9,0.88,73.8,0,4
2024-06-27 22:00,357.8,0.0,124.9,11.4,1.39,63.1,0,4
2024-06-27 23:00,350.1,0.0,174.5,10.0,3.14,77.1,0,4
2024-06-28 00:00,391.2,0.0,188.2,12.7,3.95,71.3,0,5
2024-06-28 01:00,400.5,0.0,210.0,11.5,5.32,79.5,0,5
2024-06-28 02:00,366.8,0.0,160.6,13.9,3.6,82.6,0,5
2024-06-28 03:00,373.5,0.0,181.9,17.9,4.77,72.1,0,5
2024-06-28 04:00,404.4,0.0,185.8,18.8,4.58,80.4,0,5
2024-06-28 05:00,396.9,0.0,182.2,18.7,4.28,89.8,0,5
2024-06-28 06:00,415.2,0.0,191.0,17.8,4.53,65.1,0,5
2024-06-28 07:00,397.9,147.0,185.2,21.6,4.05,60.7,0,5
2024-06-28 08:00,370.2,268.4,141.7,24.5,1.68,57.1,0,5
2024-06-28 09:00,402.2,367.4,164.9,23.1,2.62,44.3,0,5
2024-06-28 10:00,394.7,422.1,138.1,27.5,2.15,43.0,0,5
2024-06-28 11:00,361.3,500.0,115.7,27.2,1.66,36.0,0,5
2024-06-28 12:00,388.4,537.0,103.9,23.2,0.94,37.4,0,5
2024-06-28 13:00,364.8,498.7,94.9,24.0,0.5,28.4,0,5
2024-06-28 14:00,384.2,438.3,112.1,22.3,0.5,22.0,0,5
2024-06-28 15:00,407.1,389.6,101.2,28.9,0.5,20.0,0,5
2024-06-28 16:00,366.3,284.7,86.1,26.6,0.5,20.3,0,5
2024-06-28 17:00,372.0,135.0,95.4,21.6,0.5,33.7,0,5
2024-06-28 18:00,395.7,0.0,88.5,16.3,0.5,50.0,0,5
2024-06-28 19:00,442.7,0.0,116.9,16.8,0.82,53.0,0,5
2024-06-28 20:00,420.2,0.0,88.4,16.5,0.57,59.6,0,5
2024-06-28 21:00,444.8,0.0,150.1,15.5,1.97,53.6,0,5
2024-06-28 22:00,370.1,0.0,117.0,12.6,1.51,68.4,0,5
2024-06-28 23:00,380.3,0.0,129.7,12.8,1.81,62.6,0,5
2024-06-29 00:00,440.8,0.0,182.0,12.3,4.63,77.4,1,6
2024-06-29 01:00,428.0,0.0,184.1,13.5,3.81,79.6,1,6
2024-06-29 02:00,438.4,0.0,162.5,10.0,3.23,78.5,1,6
2024-06-29 03:00,388.1,0.0,201.2,16.7,5.16,75.2,1,6
2024-06-29 04:00,437.6,0.0,184.7,17.9,4.76,76.8,1,6
